sid,time,lat,lon,umax,press,u24_past,mov_angle,mov_speed,u_st,v_st,ws_200,owz_500,owz_850,rh_700,rh_925,sph_925
1984294N04163,1984-10-27 00:00:00,17.1,130.4,64.8144,895.0,0.0,5.661459922790527,9.124377250671387,-7.334606464092548,-3.4846056424654446,8.64002513885498,718.8601684570312,609.2199096679688,89.00001525878906,99.00001525878906,0.018870001658797264
1984294N04163,1984-10-27 06:00:00,17.9,129.79999,64.8144,900.0,0.0,5.663557052612305,9.110936164855957,-0.5384527353140024,-1.192297128530649,19.961217880249023,790.8602294921875,644.7705688476562,88.00001525878906,100.00001525878906,0.018150001764297485
1984294N04163,1984-10-27 12:00:00,18.7,129.5,59.670403,905.0,-5.1439971923828125,6.050662040710449,7.618530750274658,4.961551959698017,0.17308924748347357,23.982078552246094,688.0402221679688,618.6597900390625,80.00001525878906,96.00001525878906,0.018080001696944237
1984294N04163,1984-10-27 18:00:00,19.7,129.29999,59.670403,910.0,-5.1439971923828125,6.09706449508667,9.429598808288574,-0.4692177405724159,2.350011972280649,13.048367500305176,579.219970703125,615.4224853515625,100.00001525878906,100.00001525878906,0.017820000648498535
1984294N04163,1984-10-28 00:00:00,20.5,129.4,59.670403,910.0,0.0,0.2300262451171875,7.614058017730713,6.580779442420373,1.288473862868089,15.380819320678711,488.4224548339844,406.3827819824219,88.00001525878906,88.00001525878906,0.01763000153005123
1984294N04163,1984-10-28 06:00:00,21.2,130.1,59.670403,915.0,0.0,0.7498149871826172,10.141312599182129,11.842313913198618,0.31539154052734375,12.244999885559082,355.58013916015625,445.3797607421875,70.00001525878906,93.00001525878906,0.018070001155138016
1984294N04163,1984-10-28 12:00:00,22.3,131.1,59.670403,928.0,0.0,0.7458200454711914,12.634257316589355,2.4615437434269833,-6.03845449594351,13.103425979614258,395.40228271484375,619.83203125,95.00001525878906,99.00001525878906,0.01786000281572342
1984294N04163,1984-10-28 18:00:00,22.9,132.4,59.670403,926.0,0.0,1.1334009170532227,13.191932678222656,7.1538531963641825,1.3153938880333533,6.191123962402344,600.1400146484375,717.802490234375,100.00001525878906,100.00001525878906,0.016540002077817917
1984294N04163,1984-10-29 00:00:00,23.5,134.0,59.670403,924.0,0.0,1.2194170951843262,16.291120529174805,10.83462172288161,6.20385976938101,6.020797252655029,490.4402160644531,491.8399658203125,94.00001525878906,100.00001525878906,0.018490001559257507
1984294N04163,1984-10-29 06:00:00,24.0,136.0,54.5264,930.0,-5.144001007080078,1.2503228187561035,17.838415145874023,5.5269329364483175,-0.5538365290715144,14.154853820800781,-20.690017700195312,366.5701599121094,94.00001525878906,100.00001525878906,0.015340002253651619
1984294N04163,1984-10-29 12:00:00,25.1,138.0,44.7528,940.0,-14.9176025390625,0.9831075668334961,20.16590690612793,9.100009037898136,3.8884664682241588,5.140035629272461,-46.489898681640625,346.7028503417969,91.00001525878906,100.00001525878906,0.017600001767277718
1984294N04163,1984-10-29 18:00:00,26.4,140.29999,39.6088,950.0,-14.9176025390625,0.9903321266174316,23.821386337280273,12.773086547851562,8.692314147949219,13.482569694519043,-36.05754852294922,343.65997314453125,100.00001525878906,100.00001525878906,0.016540002077817917
1984294N04163,1984-10-30 00:00:00,28.3,143.20001,34.979202,962.0,-9.773597717285156,0.9188928604125977,30.791181564331055,21.634622427133415,5.273082439716045,5.787055492401123,45.83229064941406,461.5101318359375,83.00001525878906,97.00001525878906,0.017070002853870392
1984302N00149,1984-11-01 06:00:00,5.8,142.9,19.5472,996.0,0.0,4.713006496429443,12.90655517578125,-5.507683974045974,1.8346264178936298,3.860050678253174,19.38258171081543,28.702543258666992,65.00001525878906,82.00001525878906,0.014090001583099365
1984302N00149,1984-11-01 12:00:00,6.6,141.79999,24.6912,992.0,0.0,5.410725116729736,14.422050476074219,-8.588449331430288,2.83846928523137,5.4589433670043945,11.982577323913574,17.732524871826172,70.00001525878906,71.00001525878906,0.012600000947713852
1984302N00149,1984-11-01 18:00:00,7.3,140.5,24.6912,990.0,5.144001007080078,5.1208648681640625,14.021446228027344,-6.923069880558894,1.3961627666766827,4.63248872756958,26.762527465820312,53.559959411621094,63.00001525878906,75.00001525878906,0.01258000172674656
1984302N00149,1984-11-02 00:00:00,7.8,139.4,24.6912,990.0,0.0,5.096612453460693,9.902520179748535,-7.630762540377104,0.01154796893780048,8.76584529876709,88.4400634765625,130.40997314453125,73.00001525878906,76.00001525878906,0.014160001650452614
1984302N00149,1984-11-02 06:00:00,8.3,138.29999,29.835201,988.0,5.144001007080078,5.097072601318359,9.892146110534668,-7.04229971078726,-1.4999929574819713,5.015974044799805,42.902557373046875,107.40260314941406,78.00001525878906,88.00001525878906,0.015400001779198647
1984302N00149,1984-11-02 12:00:00,8.6,137.29999,29.835201,985.0,5.144001007080078,4.91259765625,9.348793029785156,-9.173069880558895,3.392316378079928,7.35731315612793,162.06231689453125,106.14244079589844,77.00001525878906,83.00001525878906,0.01462000235915184
1984302N00149,1984-11-02 18:00:00,8.9,136.29999,34.979202,980.0,5.144001007080078,5.097663879394531,9.878849983215332,-10.819222670335035,3.3730844350961537,4.90101432800293,18.682497024536133,79.40253448486328,76.00001525878906,85.00001525878906,0.014070002362132072
1984302N00149,1984-11-03 00:00:00,9.2,135.20001,39.6088,975.0,9.773597717285156,4.880465030670166,11.132884979248047,-6.534607520470252,1.6500073946439302,7.121786594390869,181.77244567871094,176.20994567871094,79.00001525878906,88.00001525878906,0.01503000222146511
1984302N00149,1984-11-03 06:00:00,9.3,133.9,44.7528,955.0,9.773597717285156,4.857107639312744,12.937690734863281,-5.611532358022837,3.9153947096604567,12.001667022705078,154.67987060546875,159.16265869140625,83.00001525878906,92.00001525878906,0.015130002051591873
1984302N00149,1984-11-03 12:00:00,9.6,132.6,44.7528,940.0,5.144001007080078,5.039165496826172,11.576506614685059,-9.084604116586538,-0.7230670635516827,4.7434163093566895,180.1822967529297,200.4223175048828,85.00001525878906,85.00001525878906,0.014970000833272934
1984302N00149,1984-11-03 18:00:00,9.8,131.4,49.8968,930.0,5.144001007080078,4.880797386169434,11.11458683013916,-5.8461468036358175,4.03847151536208,13.218921661376953,227.08009338378906,246.36013793945312,89.00001525878906,86.00001525878906,0.01388000138103962
1984302N00149,1984-11-04 00:00:00,10.0,130.1,49.8968,925.0,5.144001007080078,4.857484340667725,12.910980224609375,-7.457681509164663,-0.8884488619290866,4.652960300445557,209.4801483154297,248.85260009765625,77.00001525878906,84.00001525878906,0.01462000235915184
1984302N00149,1984-11-04 06:00:00,10.5,128.79999,49.8968,925.0,0.0,5.124341011047363,13.920341491699219,-4.923067533052885,4.761549142690805,18.263078689575195,164.35000610351562,327.8424377441406,79.00001525878906,88.00001525878906,0.014750001952052116
1984302N00149,1984-11-04 12:00:00,10.8,127.29999,49.8968,925.0,0.0,4.840240001678467,14.683547973632812,-6.626913217397837,1.2192400418795073,18.650737762451172,238.01011657714844,265.1800842285156,80.00001525878906,87.00001525878906,0.014950001612305641
1984302N00149,1984-11-04 18:00:00,11.2,125.899994,49.8968,925.0,0.0,4.996883869171143,13.25887680053711,-4.65768549992488,-0.5038352379432092,19.592086791992188,278.31005859375,111.24002075195312,88.00001525878906,98.00001525878906,0.016210000962018967
1984302N00149,1984-11-05 00:00:00,11.6,123.899994,44.7528,940.0,-5.144001007080078,4.915454864501953,18.53481101989746,-11.426912747896635,2.4807821420522838,9.924715042114258,217.40225219726562,262.3625183105469,79.00001525878906,93.00001525878906,0.01648000068962574
1984302N00149,1984-11-05 06:00:00,11.7,122.20001,44.7528,950.0,-5.144001007080078,4.713805198669434,14.517720222473145,-10.192297715407152,-0.40768197866586536,12.36932373046875,265.392578125,130.5624542236328,89.00001525878906,92.00001525878906,0.016500001773238182
1984302N00149,1984-11-05 12:00:00,11.9,120.899994,34.979202,975.0,-9.773597717285156,4.858583450317383,12.83103084564209,-11.27306659405048,-3.8730703500600963,11.345484733581543,239.07998657226562,97.32986450195312,92.00001525878906,91.00001525878906,0.0159200020134449
1984302N00149,1984-11-05 18:00:00,12.0,119.20001,34.979202,975.0,-9.773597717285156,4.827101707458496,16.42255973815918,-12.17691157414363,1.757703340970553,12.560263633728027,241.85025024414062,137.97999572753906,75.00001525878906,100.00001525878906,0.015540001913905144
1984302N00149,1984-11-06 00:00:00,12.2,117.5,39.6088,970.0,4.629596710205078,4.827210903167725,16.41048240661621,-11.234608576847958,0.4846244225135216,10.800003051757812,287.38262939453125,115.52247619628906,86.00001525878906,94.00001525878906,0.015940001234412193
1984302N00149,1984-11-06 06:00:00,12.7,115.70001,39.6088,970.0,4.629596710205078,5.043171405792236,17.20372200012207,-7.5923015887920675,-2.407687260554387,13.635616302490234,245.8825225830078,148.56991577148438,95.00001525878906,99.00001525878906,0.015870001167058945
1984302N00149,1984-11-06 12:00:00,13.0,114.100006,44.7528,965.0,5.144001007080078,4.841518402099609,14.567046165466309,-8.188453087439903,2.4038555438701925,14.159808158874512,259.9422302246094,221.46241760253906,79.00001525878906,93.00001525878906,0.015970000997185707
1984302N00149,1984-11-06 18:00:00,13.3,112.600006,44.7528,950.0,5.144001007080078,4.999243259429932,13.1622953414917,-6.007686908428486,0.7076967679537259,9.33434772491455,234.30003356933594,216.46249389648438,83.00001525878906,100.00001525878906,0.01623000204563141
1984302N00149,1984-11-07 00:00:00,13.7,111.29999,49.8968,945.0,5.144001007080078,5.043994426727295,11.425713539123535,-5.373069763183594,4.715388371394231,4.263801574707031,208.29010009765625,185.01002502441406,82.00001525878906,87.00001525878906,0.015710001811385155
1984302N00149,1984-11-07 06:00:00,13.9,110.20001,49.8968,950.0,5.144001007080078,4.88364839553833,10.953669548034668,-8.153837350698618,3.092318608210637,9.2195405960083,179.9098358154297,209.52999877929688,94.00001525878906,100.00001525878906,0.015630001202225685
1984302N00149,1984-11-07 12:00:00,14.2,108.600006,34.979202,975.0,-14.917598724365234,4.966363906860352,14.849105834960938,-7.892294663649339,-0.6769139216496394,15.3873291015625,144.95262145996094,123.77998352050781,99.00001525878906,94.00001525878906,0.015940001234412193
1984302N00149,1984-11-07 18:00:00,14.5,107.79999,19.5472,985.0,-30.34960174560547,5.315838813781738,6.537633419036865,-5.388448861929087,3.880782494178185,8.729840278625488,153.6624298095703,239.9125213623047,99.00001525878906,100.00001525878906,0.014960002154111862
1984313N14154,1984-11-12 00:00:00,13.5,149.1,24.6912,985.0,0.0,4.567913055419922,12.746761322021484,-3.7999954223632812,3.2807758037860575,11.624971389770508,125.62256622314453,211.89242553710938,47.00001525878906,79.00001525878906,0.014270002022385597
1984313N14154,1984-11-12 06:00:00,13.2,147.6,29.835201,985.0,5.144001007080078,4.462543964385986,14.896588325500488,-5.899989201472356,-2.261529775766226,10.272790908813477,212.20989990234375,277.30255126953125,51.00001525878906,85.00001525878906,0.015440002083778381
1984313N14154,1984-11-12 12:00:00,12.8,146.1,29.835201,980.0,5.144001007080078,4.462888717651367,14.91930866241455,-10.403839698204628,-11.426913334773136,7.443127155303955,238.16017150878906,277.320068359375,65.00001525878906,89.00001525878906,0.01657000184059143
1984313N14154,1984-11-12 18:00:00,13.0,144.1,34.979202,975.0,5.144001007080078,4.81659460067749,18.155948638916016,-12.823067298302284,-1.096143282376803,6.72681188583374,424.12261962890625,462.1296691894531,61.00001525878906,86.00001525878906,0.015050001442432404
1984313N14154,1984-11-13 00:00:00,12.9,142.1,34.979202,968.0,5.144001007080078,4.612094879150391,18.155948638916016,-15.72306647667518,1.2269310584435096,1.910490870475769,482.0825500488281,506.9026794433594,71.00001525878906,91.00001525878906,0.016120001673698425
1984313N14154,1984-11-13 06:00:00,12.8,140.20001,39.6088,965.0,4.629596710205078,4.6006622314453125,16.366657257080078,-11.653839111328125,-1.1422981849083533,1.7691807746887207,446.3998718261719,514.9620971679688,81.00001525878906,98.00001525878906,0.017350001260638237
1984313N14154,1984-11-13 12:00:00,12.6,138.5,39.6088,965.0,4.629596710205078,4.586503028869629,14.584101676940918,-12.469226543719952,-1.553838876577524,6.449810028076172,492.9322204589844,375.24005126953125,78.00001525878906,93.00001525878906,0.016680002212524414
1984313N14154,1984-11-13 18:00:00,12.7,136.9,44.7528,950.0,5.144001007080078,4.8413286209106445,14.584649085998535,-9.726915212777945,9.06539330115685,2.5961501598358154,387.47979736328125,331.0,77.00001525878906,86.00001525878906,0.014960002154111862
1984313N14154,1984-11-14 00:00:00,12.8,135.29999,49.8968,930.0,10.288002014160156,4.841390609741211,14.579009056091309,-9.115372877854567,2.876937279334435,7.138628959655762,490.4100036621094,424.9225158691406,74.00001525878906,85.00001525878906,0.01632000133395195
1984313N14154,1984-11-14 06:00:00,13.2,133.9,49.8968,920.0,5.144001007080078,4.99910831451416,13.167766571044922,-5.230760427621695,9.007699819711538,9.374431610107422,199.56007385253906,210.30255126953125,62.00001525878906,83.00001525878906,0.015360001474618912
1984313N14154,1984-11-14 12:00:00,13.7,132.29999,54.5264,912.0,4.629600524902344,5.082160472869873,15.448734283447266,-5.780758197490986,8.21924062875601,5.2924418449401855,297.3623962402344,445.32244873046875,59.00001525878906,83.00001525878906,0.01584000140428543
1984313N14154,1984-11-14 18:00:00,14.3,130.9,59.670403,910.0,9.773601531982422,5.130035877227783,13.75319766998291,-9.753831716684195,1.638472923865685,12.050310134887695,267.52001953125,297.6600036621094,56.00001525878906,96.00001525878906,0.016690000891685486
1984313N14154,1984-11-15 00:00:00,15.0,129.79999,54.5264,920.0,0.0,5.40476131439209,11.62808895111084,-10.39614516038161,7.315389779897837,6.862219333648682,284.98248291015625,302.40997314453125,67.00001525878906,86.00001525878906,0.015240002423524857
1984313N14154,1984-11-15 06:00:00,15.9,128.79999,49.8968,930.0,-9.773601531982422,5.517842769622803,12.863808631896973,-6.261529775766226,10.692316495455229,7.800625801086426,249.5026397705078,283.8324890136719,69.00001525878906,97.00001525878906,0.01575000211596489
1984313N14154,1984-11-15 12:00:00,16.6,127.899994,49.8968,935.0,-4.629600524902344,5.377066135406494,9.025251388549805,-9.249994131234976,7.319240863506611,9.481035232543945,143.54005432128906,228.83016967773438,53.00001525878906,97.00001525878906,0.017180001363158226
1984313N14154,1984-11-15 18:00:00,17.0,127.29999,49.8968,935.0,0.0,5.3216633796691895,6.483842372894287,-6.296143165001502,5.673087486853967,11.827085494995117,142.87010192871094,273.5498352050781,60.00001525878906,99.00001525878906,0.016680002212524414
1984313N14154,1984-11-16 00:00:00,17.3,126.600006,49.8968,940.0,0.0,4.96944522857666,7.317991256713867,-5.8346076378455525,7.400003873384916,3.929379463195801,21.57990264892578,144.16015625,59.00001525878906,93.00001525878906,0.016780002042651176
1984313N14154,1984-11-16 06:00:00,17.5,125.79999,49.8968,945.0,0.0,4.969714164733887,7.311058044433594,-5.903833829439604,-0.23076277512770432,8.198776245117188,108.96255493164062,225.09986877441406,60.00001525878906,100.00001525878906,0.017170000821352005
1984313N14154,1984-11-16 12:00:00,17.5,124.899994,49.8968,950.0,0.0,4.713440895080566,7.069789886474609,-4.699990492600661,4.1615471473106975,3.3837790489196777,118.60252380371094,138.63262939453125,58.00001525878906,97.00001525878906,0.017070002853870392
1984313N14154,1984-11-16 18:00:00,17.8,124.20001,49.8968,950.0,0.0,5.323777198791504,6.464452743530273,-2.411526606633113,6.40385495699369,4.964871406555176,111.8099136352539,58.990028381347656,55.00001525878906,95.00001525878906,0.016520000994205475
1984313N14154,1984-11-17 00:00:00,18.2,123.600006,49.8968,950.0,0.0,5.3248772621154785,6.454702854156494,-3.3384552001953125,1.9923189603365385,0.7810179591178894,170.45994567871094,158.61021423339844,70.00001525878906,96.00001525878906,0.016790000721812248
1984313N14154,1984-11-17 06:00:00,18.8,123.0,54.5264,935.0,4.629600524902344,5.525606632232666,7.658851623535156,-5.684608459472656,4.850010798527644,15.49999713897705,110.91019439697266,58.20253372192383,63.00001525878906,97.00001525878906,0.016660001128911972
1984313N14154,1984-11-17 12:00:00,19.4,122.70001,54.5264,935.0,4.629600524902344,5.978643417358398,5.828405857086182,-4.196142930250901,4.26539318378155,16.646921157836914,34.96001434326172,83.09001922607422,58.00001525878906,97.00001525878906,0.0162500012665987
1984313N14154,1984-11-17 18:00:00,19.9,122.600006,49.8968,940.0,-4.629600524902344,0.0,3.7064762115478516,-1.9884520310621996,5.123081500713642,19.72004508972168,-47.49742126464844,37.11006546020508,57.00001525878906,98.00001525878906,0.016110001131892204
1984313N14154,1984-11-18 00:00:00,20.2,122.600006,44.7528,952.0,-9.773601531982422,0.0,1.8532557487487793,-1.6922988891601562,4.092315086951623,11.119799613952637,-40.780029296875,65.11002349853516,51.00001525878906,89.00001525878906,0.015480002388358116
1984313N14154,1984-11-18 06:00:00,20.4,123.0,39.6088,960.0,-10.288002014160156,1.0803022384643555,3.938624143600464,-1.649993896484375,3.300008333646334,12.94487476348877,-10.600044250488281,95.28995513916016,62.00001525878906,82.00001525878906,0.014010000973939896
1984313N14154,1984-11-18 12:00:00,20.3,123.5,39.6088,960.0,-5.144001007080078,2.0600790977478027,3.938624143600464,-0.7230723454402044,3.5423155564528246,9.654017448425293,-17.560115814208984,99.8800048828125,64.00001525878906,78.00001525878906,0.013660000637173653
1984313N14154,1984-11-18 18:00:00,19.9,123.79999,34.979202,980.0,-4.629596710205078,2.7021336555480957,4.095058917999268,-0.7269146259014423,4.3000053992638225,8.850987434387207,-11.099960327148438,12.112564086914062,43.0,73.00001525878906,0.012710001319646835
1984313N14154,1984-11-19 00:00:00,19.5,123.899994,24.6912,985.0,-14.917598724365234,2.8371338844299316,5.827274799346924,-1.7538346510667067,2.5615457388070912,9.403181076049805,6.809980869293213,-1.8774642944335938,41.0,73.00001525878906,0.012630000710487366
1984313N14154,1984-11-19 06:00:00,18.3,124.600006,24.6912,990.0,-10.288002014160156,2.644249439239502,14.752047538757324,2.6192398071289062,-1.1961429302509015,4.60435152053833,15.892450332641602,-15.697498321533203,52.00001525878906,79.00001525878906,0.013580001890659332
1984317N04164,1984-11-15 12:00:00,8.6,148.9,19.5472,990.0,0.0,5.038582801818848,17.409658432006836,-4.54229971078726,2.907697237454928,11.738818168640137,125.63004302978516,128.88006591796875,54.00001525878906,81.00001525878906,0.014010000973939896
1984317N04164,1984-11-15 18:00:00,9.0,147.5,24.6912,990.0,5.144001007080078,4.994842529296875,13.341944694519043,-9.926912747896635,-0.8538360595703125,10.198040962219238,97.45003509521484,136.00997924804688,69.00001525878906,94.00001525878906,0.016860000789165497
1984317N04164,1984-11-16 00:00:00,9.2,146.0,29.835201,985.0,10.288002014160156,4.857057571411133,12.941269874572754,-13.54230205829327,-0.3076835045447716,9.261201858520508,212.1100311279297,151.14007568359375,67.00001525878906,87.00001525878906,0.016600001603364944
1984317N04164,1984-11-16 06:00:00,9.5,144.6,29.835201,985.0,5.144001007080078,4.995284557342529,13.324115753173828,-9.076910752516527,3.3423180213341346,3.8209986686706543,285.2198791503906,261.010009765625,63.00001525878906,93.00001525878906,0.01607000082731247
1984317N04164,1984-11-16 12:00:00,9.7,143.1,29.835201,985.0,0.0,4.83967924118042,14.73299789428711,-7.703837468073918,0.25769747220552885,7.782034397125244,330.0901184082031,356.1625061035156,69.00001525878906,100.00001525878906,0.017490001395344734
1984317N04164,1984-11-16 18:00:00,10.2,141.5,29.835201,985.0,0.0,5.077495098114014,15.621131896972656,-4.392298184908354,3.4153911884014425,10.3004732131958,312.8101806640625,394.45263671875,77.00001525878906,98.00001525878906,0.016830001026391983
1984317N04164,1984-11-17 00:00:00,10.6,139.70001,34.979202,975.0,5.144001007080078,4.936091899871826,16.813451766967773,-5.623065068171575,0.8000100942758414,12.440251350402832,242.54989624023438,377.30242919921875,73.00001525878906,89.00001525878906,0.015970000997185707
1984317N04164,1984-11-17 06:00:00,11.2,138.5,39.6088,970.0,9.773597717285156,5.261924743652344,10.659250259399414,-4.280759958120493,-2.6269132173978367,18.44803237915039,167.4024200439453,296.31231689453125,81.00001525878906,85.00001525878906,0.016020001843571663
1984317N04164,1984-11-17 12:00:00,11.5,137.4,44.7528,965.0,9.773597717285156,4.881865978240967,11.054753303527832,-10.365376985990084,2.6730851393479567,9.263373374938965,275.70977783203125,373.9597473144531,81.00001525878906,84.00001525878906,0.015640001744031906
1984317N04164,1984-11-17 18:00:00,11.9,136.1,44.7528,960.0,5.144001007080078,4.99763298034668,13.228140830993652,-7.680757962740385,-0.24230076716496393,18.023597717285156,305.20257568359375,310.7100830078125,72.00001525878906,85.00001525878906,0.015930000692605972
1984317N04164,1984-11-18 00:00:00,12.4,134.6,44.7528,960.0,0.0,5.126991271972656,13.84259033203125,-4.03076171875,5.63846940260667,8.852694511413574,412.292724609375,428.56005859375,75.00001525878906,86.00001525878906,0.016010001301765442
1984317N04164,1984-11-18 06:00:00,13.0,133.70001,44.7528,960.0,0.0,5.368893623352051,9.118308067321777,0.9769304715670072,-1.7461407001201923,13.325551986694336,204.97010803222656,238.05239868164062,58.00001525878906,84.00001525878906,0.01584000140428543
1984317N04164,1984-11-18 12:00:00,13.9,133.1,44.7528,955.0,0.0,5.755960941314697,10.726136207580566,-4.149989788348858,0.44231884296123797,13.620931625366211,169.1426239013672,375.56964111328125,63.00001525878906,84.00001525878906,0.016130002215504646
1984317N04164,1984-11-18 18:00:00,14.8,132.70001,44.7528,955.0,0.0,5.914266586303711,9.93639087677002,1.0115462083082933,1.961544917179988,14.03567123413086,214.76004028320312,368.72235107421875,63.00001525878906,85.00001525878906,0.01535000093281269
1984317N04164,1984-11-19 00:00:00,15.7,132.4,39.6088,955.0,-5.144001007080078,6.092966556549072,9.43686580657959,4.580777681790865,1.3269330538236177,13.74372386932373,127.90240478515625,378.8497009277344,64.00001525878906,81.00001525878906,0.015370002016425133
1984317N04164,1984-11-19 06:00:00,17.1,132.20001,39.6088,955.0,-5.144001007080078,6.164298057556152,14.931842803955078,2.650008568396935,3.392315204326923,7.9158124923706055,148.70989990234375,508.1928405761719,84.00001525878906,93.00001525878906,0.017100002616643906
1984317N04164,1984-11-19 12:00:00,18.8,132.4,49.8968,945.0,10.288002014160156,0.11779260635375977,14.929909706115723,0.9615472646859976,3.2615438608022838,8.207318305969238,111.82264709472656,463.6623840332031,79.00001525878906,100.00001525878906,0.01826000213623047
1984317N04164,1984-11-19 18:00:00,19.9,132.5,49.8968,945.0,10.288002014160156,0.18589353561401367,9.429197311401367,5.450012793907752,4.9769287109375,9.716987609863281,21.34996795654297,523.5,80.00001525878906,100.00001525878906,0.016850002110004425
1984317N04164,1984-11-20 00:00:00,20.8,133.20001,49.8968,940.0,0.0,0.6417355537414551,11.577998161315918,8.230775686410757,3.8230831439678488,11.497824668884277,25.570064544677734,403.1499328613281,71.00001525878906,97.00001525878906,0.01697000116109848
1984317N04164,1984-11-20 06:00:00,22.1,134.6,49.8968,940.0,0.0,0.7462582588195801,17.705307006835938,7.04231673020583,9.18462665264423,7.683741569519043,88.26245880126953,395.1025390625,98.00001525878906,100.00001525878906,0.015540001913905144
1984317N04164,1984-11-20 12:00:00,23.1,135.9,39.6088,950.0,-10.288002014160156,0.9090313911437988,15.12511157989502,8.06539564866286,4.742317199707031,9.947855949401855,12.089986801147461,335.90277099609375,86.00001525878906,99.00001525878906,0.015580002218484879
1984317N04164,1984-11-20 18:00:00,24.9,137.9,29.835201,970.0,-20.061599731445312,0.8347029685974121,24.951391220092773,11.376935518704927,7.934629587026743,18.560712814331055,-34.31748962402344,291.2899169921875,99.00001525878906,100.00001525878906,0.014590000733733177
1984317N04164,1984-11-21 00:00:00,26.0,140.70001,24.6912,985.0,-14.917598724365234,1.210676670074463,26.697654724121094,12.27693352332482,10.419242858886719,8.443339347839355,-18.44749641418457,304.8400573730469,93.00001525878906,100.00001525878906,0.015250001102685928
1984317N04164,1984-11-21 06:00:00,26.8,143.6,19.5472,990.0,-10.288002014160156,1.3447909355163574,25.459753036499023,17.642318725585938,4.734626770019531,23.008045196533203,46.91014099121094,338.64251708984375,100.00001525878906,97.00001525878906,0.014060001820325851
1984336N05156,1984-12-05 06:00:00,9.1,136.79999,19.5472,992.0,0.0,5.306495189666748,6.625421524047852,-9.411526606633114,5.87693375807542,8.318652153015137,141.60984802246094,107.79009246826172,59.00001525878906,91.00001525878906,0.0159200020134449
1984336N05156,1984-12-05 12:00:00,9.6,136.0,19.5472,990.0,0.0,5.3630290031433105,9.185868263244629,-9.853838407076323,3.088473393366887,10.781475067138672,173.4324951171875,171.12013244628906,72.00001525878906,92.00001525878906,0.01590000092983246
1984336N05156,1984-12-05 18:00:00,10.2,135.4,24.6912,986.0,5.144001007080078,5.505936622619629,7.802810192108154,-8.611528836763823,6.40385495699369,18.56017303466797,175.16268920898438,163.1424560546875,67.00001525878906,94.00001525878906,0.015550000593066216
1984336N05156,1984-12-06 00:00:00,11.1,134.9,24.6912,990.0,5.144001007080078,5.827078342437744,8.258395195007324,-0.9499869713416467,4.684621957632212,16.83863639831543,174.05010986328125,224.2301483154297,71.00001525878906,93.00001525878906,0.01648000068962574
1984336N05156,1984-12-06 06:00:00,11.6,134.4,24.6912,990.0,0.0,5.310294151306152,6.589685916900635,-7.634603647085337,6.826931880070613,8.967729568481445,97.30256652832031,182.81997680664062,64.00001525878906,92.00001525878906,0.016710001975297928
1984336N05156,1984-12-06 12:00:00,12.1,133.79999,24.6912,990.0,0.0,5.509265422821045,7.778168201446533,-3.3384569608248196,7.553857656625601,9.060917854309082,137.34242248535156,152.22999572753906,61.00001525878906,86.00001525878906,0.015620000660419464
1984336N05156,1984-12-06 18:00:00,12.9,133.5,29.835201,982.0,5.144001007080078,6.044145107269287,7.630289554595947,-2.511533883901743,0.11923452524038461,9.885851860046387,154.06256103515625,260.7823791503906,63.00001525878906,86.00001525878906,0.01478000171482563
1984336N05156,1984-12-07 00:00:00,13.5,133.20001,34.979202,972.0,10.288002014160156,5.969823837280273,5.844710826873779,-1.2269181471604567,2.953854487492488,8.348658561706543,137.6099395751953,218.53009033203125,64.00001525878906,92.00001525878906,0.016500001773238182
1984336N05156,1984-12-07 06:00:00,14.6,132.9,39.6088,960.0,9.773597717285156,5.913888454437256,9.937755584716797,-3.515376164362981,4.26539553128756,13.423853874206543,75.62242126464844,208.9826202392578,73.00001525878906,96.00001525878906,0.016790000721812248
1984336N05156,1984-12-07 12:00:00,15.1,132.4,44.7528,948.0,9.773597717285156,5.31713342666626,6.525476932525635,-1.3961445735051081,3.9000103290264425,12.517585754394531,66.02995300292969,251.7598419189453,71.00001525878906,95.00001525878906,0.01746000163257122
1984336N05156,1984-12-07 18:00:00,15.4,132.0,49.8968,942.0,10.288002014160156,5.19118595123291,4.02634859085083,-2.5692220834585338,4.061546325683594,14.989333152770996,83.40242004394531,274.7501220703125,71.00001525878906,99.00001525878906,0.017000000923871994
1984336N05156,1984-12-08 00:00:00,15.8,131.70001,49.8968,935.0,5.144001007080078,5.83488130569458,4.113341808319092,0.29616370567908656,5.192320016714243,8.570305824279785,24.69003677368164,272.3324890136719,78.00001525878906,93.00001525878906,0.017310000956058502
1984336N05156,1984-12-08 06:00:00,16.1,131.29999,49.8968,940.0,0.0,5.192610263824463,4.015481948852539,-1.0230671809269831,5.161548321063702,5.000999927520752,4.222456932067871,204.24993896484375,71.00001525878906,96.00001525878906,0.01721000112593174
1984336N05156,1984-12-08 12:00:00,16.5,131.1,49.8968,940.0,0.0,5.8361687660217285,4.11088228225708,-3.342301001915565,-0.5615287193885217,19.394073486328125,33.360111236572266,172.98233032226562,84.00001525878906,100.00001525878906,0.015050001442432404
1984336N05156,1984-12-08 18:00:00,17.0,130.6,49.8968,945.0,0.0,5.520504951477051,7.6955695152282715,-4.138450035682092,0.3423168475811298,18.794952392578125,72.03013610839844,169.17263793945312,83.00001525878906,100.00001525878906,0.015250001102685928
